125,セールスフォース は、米国カリフォルニア州に本社を置く、顧客関係管理（CRM）ソリューションを中心としたクラウドコンピューティング・サービスの提供企業である。ビジネスアプリケーションおよびクラウドプラットフォームをインターネット経由で提供する。1999年3月に、マーク・ベニオフにより設立された。翌2000年4月に、日本法人が設立される。,2023-08-03 15:30:45
126,「新人向け」とは、特定の対象者やアクティビティに対して、初心者や未経験者向けの内容やサポートを提供することを意味します。新人向けのものは、基本的な知識やスキルから始めて、段階的に学習を進めるための資料やプログラムを指すことが多いです。,2023-08-03 15:30:45
127,コードゴルフはコンピュータプログラミング・コンテストの一種。参加者は与えられたアルゴリズムを、可能な限りもっとも短いソースコードで記述することを競う。バイナリサイズではなく、ソースコードの文字数がスコアとなる。「Perl golf」など、トーナメントで使用されるプログラミング言語の名前がつけられることもある。ショートコーディング、コードパズル等とも呼ばれる。,2023-08-03 15:30:45
128,Python（パイソン）はインタープリタ型の高水準汎用プログラミング言語である。,2023-08-03 15:30:45
129,、IT分野においては関連するソフトウェアやプログラムなどを一つにまとめたもの。,2023-08-03 15:30:45
130,OpenCV とはインテルが開発・公開したオープンソースのコンピュータビジョン向けライブラリ。2009年にWillow Garage（ウィロー・ガレージ）に開発が移管され、さらにその後Itseezにメンテナンスが移管されたが、2016年5月にインテルがItseezを買収することが発表された。,2023-08-03 15:30:45
131,ハードウェア とは、コンピュータなどのシステムにおいて、機械、装置、設備、部品といった物理的な構成要素をいう。ソフトウェアとの対比語であり、単に「ハード」とも呼ばれる。,2023-08-03 15:30:45
132,VB.NETはMicrosoft社が開発したオブジェクト指向言語です。. NET framework上での開発に用いられ、Windows関連の開発に重用されてきました。 また、学習コストの低さや導入の手軽さから比較的優秀なプログラミング言語として知られています。,2023-08-03 15:30:45
133,ARCore（エーアールコア）は、Googleが開発した拡張現実アプリケーションを構築できるソフトウェア開発キットである。,2023-08-03 15:30:45
134,TensorFlow.js は機械学習用 JavaScript ライブラリです ML モデルを JavaScript で開発し、ブラウザまたは Node.js で直接 ML を使用します。,2023-08-03 15:30:45
135,競技プログラミング とは、プログラミングコンテストで行われる競技の一種である。,2023-08-03 15:30:45
136,テストランナーとは、様々なブラウザでテストを実行し、その結果をまとめてレポートするためのツールを指します。 Karma は Node.js 上で動作するテストランナーです。,2023-08-03 15:30:45
137,バイナリ、バイナリー（Binary）とは、算術的な用法では二進法のことであるが、情報技術においては、コンピュータが直接的に処理するために２進数で表現されるデータ（バイナリデータ）のことを指して用いられる。,2023-08-03 15:30:45
138,「闘魂」は、日本語で使われる表現で、「fighting spirit（闘志や闘争心）」と訳されることがあります。この言葉は、困難な状況や挑戦に対して強い意志や情熱を持ち、一生懸命努力する姿勢や気持ちを表現する言葉です。,2023-08-03 15:30:45
139,Thunderboltとは、Intelが開発した、高速データ転送技術の名称である。開発コード名は「Light Peak」だった。 Thunderboltはケーブル1本でデータ転送とフルHD映像の入出力が可能であり、外部ストレージやディスプレイをはじめ様々な機器を接続することができる。データ転送速度は最大10Gbpsと、USB 2.0の約20倍、FireWire 800の約12倍の速度を実現している。PCからThunderboltを通じて周辺機器へ10ワットの電力供給を行うこともできる。,2023-08-03 15:30:45
140,OSS（オープンソースソフトウェア（Open Source Software））とは、ソースコードが公開されており、無償で誰でも自由に改変、再配布が可能なソフトウェアのことです。 OSSは特定の企業でなく、有志によって組織されたコミュニティなどで開発されていることが多く、開発にはプログラマが参加しています。,2023-08-03 15:30:45
141,Firebase Cloud Functions（ファイアベース クラウド ファンクションズ）は、Googleが提供するサーバーレスなバックエンドプラットフォームで、Firebaseプロジェクト内でJavaScriptまたはTypeScriptを使用して実行されるサーバーレス関数を作成できる機能です。,2023-08-03 15:30:45
142,タブローソフトウェア は、BI（ビジネスインテリジェンス）に特化したインタラクティブなデータの視覚化ツールを提供しているソフトウェア会社。CEOは、Mark Nelson。本社はアメリカ合衆国ワシントン州シアトルにある。日本法人は、東京都千代田区丸の内1-1-3日本生命丸の内ガーデンタワー に本社がある。株式会社セールスフォース・ジャパンに買収されたため、セールスフォースのTableau事業部となっている。,2023-08-03 15:30:45
143,ジェネリクスとは、プログラミング言語の機能・仕様の一つで、同じコードで様々な異なるデータ型のデータを処理できるようにする仕組み。 C++言語などでは、ほぼ同様の機能を「テンプレート」（template）という。,2023-08-03 15:30:45
144,LINE Bot（ラインボット）は、LINEメッセージングアプリ内で動作する自動応答型のボットアプリです。ユーザーとリアルタイムでチャットし、テキストメッセージや画像、音声、スタンプなどを通じて対話できます。企業や個人がLINE Botを活用して、カスタマーサポート、情報提供、エンターテイメント、予約受付などの様々な目的で利用されています。LINE BotはAPIを通じて開発され、特定のイベントやキーワードに対して自動的に返答することが可能です。,2023-08-03 15:30:45
145,Docker（ドッカー）は、コンテナ仮想化を用いてアプリケーションを開発・配置・実行するためのオープンプラットフォームである。,2023-08-03 15:30:45
146,『ISUCON（イスコン）』とは『Iikanjini Speed Up Contest（いい感じに スピードアップ コンテスト）』を略したイベント名。,2023-08-03 15:30:45
147,Git（ギット）は、プログラムのソースコードなどの変更履歴を記録・追跡するための分散型バージョン管理システムである。Linuxカーネルのソースコード管理に用いるためにリーナス・トーバルズによって開発され、それ以降ほかの多くのプロジェクトで採用されている。Linuxカーネルのような巨大プロジェクトにも対応できるように、動作速度に重点が置かれている。現在のメンテナは濱野純 で、2005年7月から担当している。,2023-08-03 15:30:45
148,ビルドとは、組み立てる、建てる、築く、作り上げる、などの意味を持つ英単語。 ソフトウェアの分野では、プログラミング言語で書かれたソースコードなどを元に実行可能ファイルや配布パッケージを作成する処理や操作のこと。 また、組み立てられた実行ファイルなどの特定の版を指す場合もある。,2023-08-03 15:30:45
149,Heroku（ヘロク）は2007年創業のアメリカ合衆国の企業。また、同社が開発と運営を行っているPaaS の名称でもある。2010年にはセールスフォース・ドットコムに買収された。,2023-08-03 15:30:45
150,Kubernetes（クバネティス/クバネテス/クーべネティス、K8sと略記される）は、コンテナ化したアプリケーションのデプロイ、スケーリング、および管理を行うための、オープンソースのコンテナオーケストレーションシステムである。元々Googleが設計したシステムであるが、現在はCloud Native Computing Foundationがメンテナンスを行っている。Kubernetesの目的は、「ホストのクラスターを横断してアプリケーションコンテナを自動デプロイ、スケーリング、操作するためのプラットフォーム」を提供することとされている。Google自身が提供するGoogle Kubernetes Engineをはじめ、多数のパブリッククラウドサービスプロバイダがKubernetesベースのPaaSやIaaSを提供しており、プラットフォーム提供サービスとしてKubernetesをデプロイすることができる。また、多くのソフトウェアベンダーも、ブランド化したKubernetesディストリビューションを提供している。,2023-08-03 15:30:45
151,レコメンダシステム は、情報フィルタリング (IF) 技法の一種で、特定ユーザーが興味を持つと思われる情報（映画、音楽、本、ニュース、画像、ウェブページなど）、すなわち「おすすめ」を提示するものである。通常のレコメンダシステムは、ユーザーのプロファイルを何らかのデータ収集基準と比較検討し、ユーザーが個々のアイテムにつけるであろう評価を予測する。基準は情報アイテム側から形成する場合（コンテンツベースの手法）とユーザーの社会環境から形成する場合（協調フィルタリングの手法）がある。,2023-08-03 15:30:45
152,転移学習 は、ある問題を解決する際に得た知識を蓄積し、関連する別の問題にそれを適用することに焦点を当てた機械学習の研究領域である。たとえば、乗用車を認識するために得た知識は、トラックを認識するためにも応用できるかもしれない。この研究領域は、学習転移に関する長い歴史を持つ心理学の文献と何かの関係をもつが、2つの分野の実用的な結びつきは限定的である。実用的な面では、過去に学習した仕事の情報を新たな仕事の学習のために再利用または転送することで、強化学習手段のサンプル効率を大幅に改善することができる可能性がある。,2023-08-03 15:30:45
153,Chakra UI（チャクラ ユーアイ）は、Reactアプリケーションのためのオープンソースのユーザーインターフェース（UI）コンポーネントライブラリです。Chakra UIは、モダンなデザインと使いやすさを重視して設計されており、簡単にカスタマイズ可能なUIコンポーネントを提供します。,2023-08-03 15:30:45
154,Prometheus（プロメテウス）とは、サーバのアクセス状況などシステムの動的な負荷を管理するOSS（オープンソースソフトウェア）のシステムである。 Prometheusは、サーバのリソースの使用状況など各種メトリックを収集して、システム全体にかかる負担を監視する。,2023-08-03 15:30:45
155,データ解析 は、データ分析（データぶんせき）とも呼ばれ、有用な情報を発見し、結論を報告し、意思決定を支援することを目的として、データを検査し、クリーニングや変換を経て、モデル化する一連のプロセスである。データ解析には多数の側面とアプローチがあり、色々な名称のもとで多様な手法を包含し、ビジネス、科学、社会科学のさまざまな領域で用いられている。今日のビジネス界において、データ解析は、より科学的な意思決定を行い、ビジネスの効率的な運営に貢献する役割を担っている。,2023-08-03 15:30:45
156,プログラミング言語における無名関数 とは、名前付けされずに定義された関数のことである。無名関数を表現するための方法には様々なものがあるが、近年主流となっているのはラムダ式による記法である。無名関数を表現するリテラル式は、関数リテラル とも呼ばれる。値がある場合は関数オブジェクトであるものが多い。,2023-08-03 15:30:45
157,RFCとは、インターネット関連技術の標準化団体であるIETF（Internet Engineering Task Force）によって発行される提案書のシリーズのことである。 RFCには、インターネットにおける主要な技術仕様の多くが文書化されて公表されている。RFCは提案の形で示されるが、事実上、インターネット関連技術の標準仕様として扱われている。,2023-08-03 15:30:45
158,pandasは、プログラミング言語Pythonにおいて、データ解析を支援する機能を提供するライブラリである。特に、数表および時系列データを操作するためのデータ構造と演算を提供する。PandasはBSDライセンスのもとで提供されている。,2023-08-03 15:30:45
159,Promise は、ある 関数 が返す、呼び出された時点でまだ完了していない処理の結果をあらわす オブジェクト です。 その名のとおり、関数が Promise オブジェクトを経由して、最終的に何らかの結果を返すことを約束(Promise は約束の意味)するわけです。,2023-08-03 15:30:45
160,Scala はオブジェクト指向言語と関数型言語の特徴を統合したマルチパラダイムのプログラミング言語である。名前の「Scala」は英語の「scalable language」に由来するものである。,2023-08-03 15:30:45
161,IT分野では機器を通信ネットワークで結ぶことを指す。,2023-08-03 15:30:45
162,テストとは、システムの不具合(欠陥、瑕疵、バグ)を無くす為に行われる、動作確認のことです。 テスト自体をつまらないと思う人が多いですが、テストは非常に大事な部分になります。 テストの段階で不具合が無くせないと、本番運用時に顧客データの破損やシステム障害を招き、莫大な損失を被ることになります。,2023-08-03 15:30:45
163,NATとは Network Address Translationの略。 「ネットワークアドレス変換」ともいう。 LANに接続された端末からインターネットに接続する際に、「プライベートIPアドレス」を自動的に外部ネットワークで使用できる「グローバルIPアドレス」に変換する機能。,2023-08-03 15:30:45
164,discord.jsは、Discord（ディスコード）と呼ばれるプラットフォーム向けのJavaScriptライブラリです。Discordは、オンラインコミュニケーションやゲームのプレイなどを目的としたテキスト、音声、ビデオのコミュニケーションプラットフォームです。,2023-08-03 15:30:45
165,42（フォーティーツー）は、フランス発のエンジニア養成機関。,2023-08-03 15:30:45
166,制御工学 とは、入力および出力を持つシステムにおいて、その（状態変数ないし）出力を自由に制御する方法全般にかかわる学問分野を指す。主にフィードバック制御を対象にした工学である。,2023-08-03 15:30:45
167,Vue.js（ヴュー・ジェイエス）またはVueは、Webアプリケーションにおけるユーザーインターフェイスを構築するための、オープンソースのJavaScriptフレームワークである。他のJavaScriptライブラリを使用するプロジェクトへの導入において、容易になるように設計されている。一方で高機能なシングルページアプリケーション（SPA）を構築することも可能である。,2023-08-03 15:30:45
168,Microsoft Azure（アジュール）とは、マイクロソフト社が提供するパブリッククラウドのプラットフォームです。 膨大なサーバーが設置された世界55拠点に展開しているデータセンター、強力なWANバックボーンを持っています。 この設備をクラウドプラットフォームとしてユーザーにサービス提供しています,2023-08-03 15:30:45
169,MeCabはオープンソースの形態素解析エンジンで、奈良先端科学技術大学院大学出身、現GoogleソフトウェアエンジニアでGoogle 日本語入力開発者の一人である工藤拓によって開発されている。名称は開発者の好物「和布蕪（めかぶ）」から取られた。,2023-08-03 15:30:45
170,証明書とは、IT用語で、ネットワーク通信上で、対象を正しく特定・認証するための電子証明書のことです。 WEBサイト運営者の身元を認証する「サーバ証明書」、端末の認証やアクセス制御を行う「デバイス証明書」、ユーザーの認証を行う「ユーザー証明書」などが一般的で、信頼性を保証する認証局から発行されています。,2023-08-03 15:30:45
171,Instagram は、Meta が所有する写真・動画共有ソーシャル・ネットワーキング・サービス（SNS）である。,2023-08-03 15:30:45
172,JavaScript Object Notation（JSON、ジェイソン）はデータ記述言語の1つである。軽量なテキストベースのデータ交換用フォーマットでありプログラミング言語を問わず利用できる。名称と構文はJavaScriptにおけるオブジェクトの表記法に由来する。,2023-08-03 15:30:45
173,Flutter（フラッター）は、Googleによって開発されたフリーかつオープンソースのUIのSDKである。単一のコードベースから、Android、iOS、Linux、macOS、Windows、Google Fuchsia向けのクロスプラットフォームアプリケーションを開発するために利用される。,2023-08-03 15:30:45
174,for文（フォーぶん）はプログラミング言語において条件が真の間だけ与えられた文の実行を繰り返すというループを記述するための文である。forループは、whileループと違って、ループに入る前の初期化（通常カウンタ変数の初期化を行なう）を含む点で異なる。,2023-08-03 15:30:45
175,クラスタリングとは、同じ構成の複数のコンピュータを相互接続し、外部に対して全体で一台のコンピュータであるかのように振る舞わせること。そのように連結されたコンピュータ群をクラスタシステムあるいはコンピュータクラスタという。,2023-08-03 15:30:45
176,シェルスクリプトとは、OS（オペレーティングシステム）を操作するためのシェル上で実行できる簡易なプログラミング言語（スクリプト言語）。 また、そのような言語によって書かれた、複数のOSコマンドや制御文などを組み合わせた簡易なプログラム。 一般的にはLinuxなどUNIX系OSのシェルで実行できるものを指す。,2023-08-03 15:30:45
177,Microsoft Windows は、マイクロソフトが開発・販売するオペレーティングシステム (OS) の製品群である。グラフィカルユーザインタフェース (GUI) を採用している。Windows発売以前では高価なワークステーション（ハイエンドパソコンを上回る性能のデスクトップコンピュータ）でしか実現されていなかったマルチタスクやGUIを中心とした使い勝手の良さを、一般消費者が入手しやすい標準的な規格のパソコンに順次取り込んで行き、一般向けOSのシェアのほとんどを占めるに至り、今や大きな知名度を持つ。,2023-08-03 15:30:45
178,ITの分野では、コンピュータなどの機器やソフトウェア、システムなどの処理性能や実行速度、通信回線・ネットワークなどの伝送速度・容量などのことを指すことが多い。,2023-08-03 15:30:45
179,プログラムとは、予定（表）、計画（表）、課程、式次第などの意味を持つ英単語。ITの分野では、コンピュータに行わせる処理を記述したコンピュータプログラムのことを略して単にプログラムということが多い。,2023-08-03 15:30:45
180,Cはプログラムを記述するためのプログラミング言語の1つです。 C言語とも呼ばれます。 コンピュータが普及した現在では、さまざまなプログラミング言語が利用されていますが、Cはその中でも歴史が古く、広い分野で使われているプログラミング言語です。,2023-08-03 15:30:45
181,Azure Logic Apps とは、マイクロソフトが提供している、Azure 上で利用可能なノーコード／ローコードサービスです。企業や組織の間でさまざまなアプリケーション、システム、データ、サービスを、コネクタとして接続・統合してワークフローを作成することで、簡単に統合的なノーコード／ローコードアプリケーションの開発が可能となります。,2023-08-03 15:30:45
182,コンテンツデリバリネットワーク とは、ウェブコンテンツをインターネット経由で配信するために最適化されたネットワークのことである。コンテンツ配信網とも呼ばれる。,2023-08-03 15:30:45
183,ライブラリ は、汎用性の高い複数のプログラムを再利用可能な形でひとまとまりにしたものである。ライブラリと呼ぶときは、それ単体ではプログラムとして動作させることはできない、つまり実行ファイルではない場合がある。ライブラリは他のプログラムに何らかの機能を提供するコードの集まりと言える。ソースコードの場合と、オブジェクトコード、あるいは専用の形式を用いる場合とがある。たとえば、UNIXのライブラリはオブジェクトコードをarと呼ばれるアーカイブツール（アーカイバ）でひとまとめにして利用する。図書館 と同様にプログラム（算譜）の書庫であるので、索引方法が重要である。,2023-08-03 15:30:45
184,APIとは Application Programming Interfaceの略。 ソフトウェアからOSの機能を利用するための仕様またはインターフェースの総称で、アプリケーションの開発を容易にするためのソフトウェア資源のことをいう。,2023-08-03 15:30:45
185,Azureは、Microsoft社が提供するクラウドサービスです。 IaaSやPaaSといったITインフラ、プラットフォームをクラウド上で提供しています。 仮想マシンや機械学習ツールなどのサービスが提供されており、様々なサービスをインターネット経由で利用できます。,2023-08-03 15:30:45
186,CKA試験は、コマンドラインからKubernetes上の複数のタスクを解決する必要がある、オンライン監督付きパフォーマンスベースのテストです。 これは、クラウドネイティブ/DevOpsの分野で取得できる最も実践的な認定資格の1つです。 試験は約20の質問で構成されており、2時間以内に解く必要があります。,2023-08-03 15:30:45
187,Power Automate Desktopは、Power Automateの既存のRPA機能を拡張したものです。,2023-08-03 15:30:45
188,Google Colaboratory（通称Colab）は、Googleが提供するクラウドベースの環境で、Pythonプログラムを実行し、データの分析や機械学習モデルの構築などを行うためのプラットフォームです。,2023-08-03 15:30:45
189,データベース管理システム は、コンピュータのデータベースを構築するために必要なデータベース運用、管理のためのシステム、およびそのソフトウェアのことである。データベースマネジメントシステムとも呼ばれる。,2023-08-03 15:30:45
190,哲学 とは、原義的には「愛知」を意味する学問分野、または活動 である。現代英語のフィロソフィー（philosophy）は「哲学」・「哲学専攻コース」・「哲学説」・「人生［世界］観」・「達観」・「あきらめ」などを意味する。「愛知としての哲学」は知識欲に根ざす根源的活動の一つだが、19世紀以降は自然科学が急発展して哲学から独立し、哲学は主に美学・倫理学・認識論という三つで形作られるようになった。哲学に従事する人物は哲学者 と呼ばれる。,2023-08-03 15:30:45
191,引数（ひきすう）、パラメータ（ー）（英語:parameter）は、数学における関数やコンピュータプログラムにおける手続きにおいて、その外部と値をやりとりするための特別な変数、あるいはその変数の値のことである。,2023-08-03 15:30:45
192,ITインフラストラクチャとは、IT環境の運用と管理を行う上で必要になるコンポーネントのことです。 コンポーネントの構成要素として、ITサービスの開発やテスト、監視、制御に加えて、これらを運用する上で必要になるハードウェアやソフトウェアなども含まれます。,2023-08-03 15:30:45
193,Google Apps Script（GAS）は、Googleが提供するアプリケーション開発プラットフォームです。 GASを使うと、HTMLやJavaScriptのような身近なWeb言語を用いて、GmailやGoogleスプレッドシートを始めとしたGoogleサービスを自動化することが可能です。,2023-08-03 15:30:45
194,データ構造 とは、コンピュータプログラミングでの、データの集まりの形式化された構成である。格納された各データの参照や修正といった管理を容易にするための構成である。一定の関係性を持たせたデータ型のコレクションであり、データ値に適用するための関数や手続きも格納されることがある。データの代数的構造とも言われる。,2023-08-03 15:30:45
195,Angular CLIは、Angularアプリケーションの初期化、開発、スキャフォールド、およびメンテナンスに使用するコマンドラインインターフェースツールです。 このツールはコマンドシェルで直接使用できます。,2023-08-03 15:30:45
196,Cygwin（シグウィン）は、Windows OS上にUNIXライクな環境を提供する互換レイヤーで、フリーソフトウェアである。WindowsでUNIXのソフトウェア資産を活かすことが可能となる。,2023-08-03 15:30:45
197,ES2015(ES6)とは2015年6月に発行された、ECMASCriptの6th Editionです。 ES2015(ES6)から多くの機能や構文が追加され、JavaScriptでのプログラムがより効率よく書きやすくなりました。,2023-08-03 15:30:45
198,UiPath FriendsはUiPath ユーザー有志によって運営される非営利の公式ユーザーコミュニティです。,2023-08-03 15:30:45
199,コスト削減は、個人、家庭、ビジネス、組織などが費用を減らすために取る手段や戦略を指します。コスト削減は、効率化、予算管理、資源最適化などを通じて、支出を削減し経済的な利益を追求することを目指します。以下にいくつかの一般的なコスト削減戦略を紹介します。,2023-08-03 15:30:45
200,IT研修とはインターネットの操作方法や知識を学ぶための研修で、基本的なExcel、WordなどOfficeの操作方法から始まり、必要に応じてプログラミング言語などについて学びます。 また、コンプライアンス上の視点からITリテラシー、セキュリティについても学びます。,2023-08-03 15:30:45
201,NET Frameworkにおけるプログラムの実装の単位。. NET Frameworkでは、このアセンブリを単位としてバージョン管理が行われる。 アセンブリは機能の集合を定義しており、単独のファイルで構成される場合もあれば、複数のファイルが1つのアセンブリを構成する場合もある。,2023-08-03 15:30:45
202,ジオメトリとは、幾何学、形状、などの意味を持つ英単語。 コンピュータグラフィックスにおける描画対象の形状や、形状を定義づける頂点の座標や線分、面などの図形を表す式の係数といったデータの組み合わせを意味することが多い。,2023-08-03 15:30:45
203,Node.js（ノード・ジェイエス） はV8 JavaScriptエンジン上に構築されたJavaScript実行環境の1つである。イベント化された入出力を扱うサーバサイドJavaScript環境であり、Webサーバなどのスケーラブルなネットワークプログラムの記述を意図している。ライアン・ダールによって2009年に作成され、ダールを雇用しているJoyentの支援により成長している,2023-08-03 15:30:45
204,。,2023-08-03 15:30:45
205,物理学（ぶつりがく、 は、自然科学の一物理学（ぶつりがく、 は、自然科学の一分野である。,2023-08-03 15:30:45
206,国際ソフトウェアテスト資格認定委員会 は、ブリュッセルに拠点を置き非営利団体として活動する、ソフトウェアテスト技術者の国際的な資格認定団体。,2023-08-03 15:30:45
207,並列計算 は、コンピュータにおいて特定の処理をいくつかの独立した小さな処理に細分化し、複数の処理装置（プロセッサ）上でそれぞれの処理を同時に実行させることである。並列コンピューティングや並列処理ともいう。,2023-08-03 15:30:45
208,Volatility財団が提供するフリーソフトウェアのメモリ・フォレンジックツールです。 揮発性メモリ（RAM）からデジタルアーティファクトを抽出しメモリを解析するための様々な機能を兼ね備えたフレームワークであり、フォレンジックやインシデントレスポンス等に広く用いられています。,2023-08-03 15:30:45
209,Knative (読み：ケイネイティブ) は、サーバーレスのクラウドネイティブ・アプリケーションをデプロイ、実行、管理するためのコンポーネントを Kubernetes に追加するオープンソース・コミュニティ・プロジェクトです。,2023-08-03 15:30:45
210,AWS CodeCommit は、クラウド内のアセット(ドキュメント、ソースコード、バイナリファイルなど) を非公開で保存および管理するために使用できるアマゾン ウェブ サービスによってホストされるバージョン管理サービスです。,2023-08-03 15:30:45
211,Chrome拡張とは、Googleが提供するWebブラウザ「Google Chrome」に追加できる拡張機能のことである。 Chrome拡張では、HTML、CSS、JavaScriptといったWeb標準の技術を主に用いて、比較的手軽に拡張機能を開発できる。,2023-08-03 15:30:45
212,ChatGPT Serverless Framework（サーバーレスフレームワーク）は、クラウドコンピューティング環境でのアプリケーションの開発・デプロイメントを簡素化するためのツールです。サーバーレスアーキテクチャを採用することで、従来のサーバーの管理やスケーリングに関連する複雑さを排除し、開発者はコードの記述に集中できるようになります。,2023-08-03 15:30:45
213,Azure Functions は、記述するコードと管理するインフラストラクチャを減らし、コストを節約できるサーバーレス ソリューションです。 クラウド インフラストラクチャによって、アプリケーションの実行を維持するために必要な最新のリソースがすべて提供されるので、サーバーのデプロイや管理について心配する必要はありません。,2023-08-03 15:30:45
214,IT用語としては、2011年に米国で設立されたオンライン決済システムの提供企業、および同企業の提供する決済サービスを指す場合が多い。,2023-08-03 15:30:45
215,PHP: Hypertext Preprocessor（ピー・エイチ・ピー ハイパーテキスト プリプロセッサー）とは、動的にHTMLデータを生成することによって、動的なウェブページを実現することを主な目的としたプログラミング言語、およびその言語処理系である。,2023-08-03 15:30:45
216,"可視化とは、人間が直接「見る」ことのできない現象・事象・関係性を「見る」ことのできるもの（画像・グラフ・図・表など）にすることをいう。視覚化・可視化情報化・視覚情報化ということもある。英語の ""visualization"", ""visualize"" に相当し、そのままビジュアリゼーション・ビジュアライゼーションと称されることもある。流れの可視化のように分野や領域に結びついて生まれた呼称も多い。",2023-08-03 15:30:45
217,仕組み AWS IoT Greengrass は、オープンソースのエッジランタイムであり、デバイスソフトウェアを構築、デプロイ、管理するためのクラウドサービスです。 IoT デバイスのサイズは、マイクロコントローラーベースの小型デバイスから大型アプライアンスまでさまざまです。,2023-08-03 15:30:45
218,railsとはプログラミング言語のRubyのフレームワークである「Ruby on Rails」のことを指します。 Ruby on RailsはWebアプリケーションを効率的に開発するフレームワークとしてSNSやECサイトの開発など幅広く活用されています。,2023-08-03 15:30:45
219,セキュリティ危険や脅威から解放された状態。この抽象的な概念から下のようなさまざまな、より具体的な概念が派生している。,2023-08-03 15:30:45
220,Jenkins はフリーでオープンソースの自動化サーバである。ソフトウェア開発のビルド 、 テスト 、およびデプロイに関連する部分の自動化を支援し、継続的インテグレーションと継続的デリバリーを促進する。Apache Tomcatなどのサーブレットコンテナで動作するサーバベースのシステムである。AccuRev、CVS、Subversion、Git 、Mercurial、Perforce 、ClearCase、RTCなどのバージョン管理ツールをサポートしており、Apache Ant、Apache Maven 、およびsbtベースのプロジェクトのほか、任意のシェルスクリプトやWindowsのバッチコマンドを実行することができる。Jenkinsの生みの親は川口耕介である。JenkinsはMITライセンスでリリースされている。,2023-08-03 15:30:45
221,ServiceWorker とは、ブラウザが Web ページとは別にバックグラウンドで実行するJavaScript環境のことです。 ページ内のコンテンツをブラウザ側にキャッシュしてオフライン状態でも利用することができます。,2023-08-03 15:30:45
222,基本的な数学内容を再学習すること。算術、代数、幾何学などの概念と問題解決能力を強化し、理解を深める。,2023-08-03 15:30:45
223,ResNetは、Microsoft Research(現Facebook AI Research)のKaiming He氏が2015年に考案したニューラルネットワークのモデルである。,2023-08-03 15:30:45
224,TypeScript はマイクロソフトによって開発され、メンテナンスされているフリーでオープンソースのプログラミング言語である。TypeScriptはJavaScriptに対して、省略も可能な静的型付けとクラスベースオブジェクト指向を加えた厳密なスーパーセット（既存のものを全て含んだ上でより機能が拡張されている上位互換となるモノ）となっている。C#のリードアーキテクトであり、DelphiとTurbo Pascalの開発者でもあるアンダース・ヘルスバーグがTypeScriptの開発に関わっている。TypeScriptはクライアントサイド、あるいはサーバサイド (Node.js) で実行されるJavaScriptアプリケーションの開発に利用できる。,2023-08-03 15:30:45
225,チーム開発とは、複数の開発メンバーが一つのシステムや同じ機能の開発に取り組むことです。,2023-08-03 15:30:45
226,AWS Certificate Manager (ACM) は、 ウェブサイトやアプリケーションを保護するパブリックおよびプライベート SSL/TLS X.509 証明書およびキーの作成、保存、更新に伴うAWS複雑さに対処します。統合 AWS サービスの証明書は、ACM で直接発行するか、サードパーティーの証明書を ACM 管理システムにインポートすることで提供できます。ACM 証明書は、単一のドメイン名、複数の特定のドメイン名、ワイルドカードドメイン、またはこれらの組み合わせを保護できます。ACM ワイルドカード 証明書は、無制限の数のサブドメインを保護できます。また、内部 PKI の任意の場所で使用するために、AWS Private CA によって署名された ACM 証明書をエクスポートすることもできます。,2023-08-03 15:30:45
227,Infrastructure as Code（IaC） はコンピューティング・インフラ（プロセス、ベアメタルサーバー、仮想サーバーなど）の構成管理・機械処理可能な定義ファイルの設定・プロビジョニングを自動化するプロセスである。定義されたファイルはバージョン管理システムで保持することもある。従来、手動のプロセスではなくスクリプトや宣言的な定義によって行われていたが、IaCの開発は今では、宣言的なアプローチに焦点が当てられている。,2023-08-03 15:30:45
228,MinIO（本社：米カリフォルニア州）は、クラウドストレージサービスであるAmazon S3と互換性のあるオブジェクトストレージのサービスを提供する企業だ。 Amazon S3はAWS環境で利用できるストレージだが、MinIOは環境に依存することなくAWS SDKやAWS CLIを通じて操作できる。,2023-08-03 15:30:45
229,Ubuntu はDebian GNU/Linuxを母体としたオペレーティングシステム（OS）である。Linuxディストリビューションの1つであり、フリーソフトウェアとして提供されている。概念はディストリビューションも参照。カノニカルから支援を受けて開発されている。開発目標は「誰にでも使いやすい最新かつ安定したOS」を提供することである。,2023-08-03 15:30:45
230,Eclipseとは、アメリカのIBM社が開発したオープンソースの統合開発環境（IDE）のことです。 総合開発環境とは、開発に必要な便利なツールを統合した環境のことをいいます。,2023-08-03 15:30:45
231,Kinesis（キネシス）は、主にキーボードなどを製造、販売している米国の企業。下記のような人間工学に基づいて設計された製品を販売している。,2023-08-03 15:30:45
232,Laravel は、MVCのWebアプリケーション開発用の無料・オープンソースのPHPで書かれたWebアプリケーションフレームワークである。様々なコミュニティのコンポーネントを使用しており、特にSymfonyは9つのコンポートを利用するなど重要な基盤となっている。LaravelはMITライセンスの下でリリースされており、そのソースコードはGitHubにホスティングされている。マイクロソフトの.NETの開発に関わっていたTaylor Otwell が開発し、Taylorを中心としたコミュニティーが活発な開発を続けている。,2023-08-03 15:30:45
233,. mp4とは、MPEG4形式で圧縮された動画ファイルに付く拡張子のことである。 国際標準化機構（ISO）の下部組織であるMPEG（Motion Picture Experts Group）により制定された。,2023-08-03 15:30:45
